4.485796308517456055e+01,1.169424568263277848e+02
4.495755195617675781e+01,1.170286086673183377e+02
4.510259389877319336e+01,1.165751710654936488e+02
4.523665285110473633e+01,1.164520039100684272e+02
4.536566400527954102e+01,1.164652981427174865e+02
4.547434401512145996e+01,1.166748126425545706e+02
4.558091998100280762e+01,1.169854024112088808e+02
4.571854805946350098e+01,1.170020202020202049e+02
4.583144307136535645e+01,1.162568914956011668e+02
4.596382284164428711e+01,1.156388400130335725e+02
4.610081005096435547e+01,1.154127077223851501e+02
4.624215698242187500e+01,1.159262952101661739e+02
4.637397003173828125e+01,1.163921146953404815e+02
4.651566910743713379e+01,1.163864450961225003e+02
4.664865589141845703e+01,1.163599869664385977e+02
4.675365996360778809e+01,1.162577386770935135e+02
4.689849400520324707e+01,1.165371782339524316e+02
4.703344297409057617e+01,1.167813620071684682e+02
4.716897702217102051e+01,1.167766699250570355e+02
4.731093692779541016e+01,1.166530465949820865e+02
4.745198798179626465e+01,1.168365591397849386e+02
4.757765889167785645e+01,1.166802867383512421e+02
4.767670798301696777e+01,1.167609644835451377e+02
4.777579307556152344e+01,1.167931573802541578e+02
4.790128183364868164e+01,1.169218637992831447e+02
4.802422404289245605e+01,1.169178233952427490e+02
4.816376519203186035e+01,1.166544802867383623e+02
4.826513791084289551e+01,1.164342130987292165e+02
4.837350010871887207e+01,1.165401107852720770e+02
4.851176095008850098e+01,1.164251547735418626e+02
4.865239500999450684e+01,1.162205278592375208e+02
4.879052305221557617e+01,1.159141739980449728e+02
4.889176511764526367e+01,1.156144020853698180e+02
4.903531599044799805e+01,1.156516129032258249e+02
4.915803790092468262e+01,1.159975236233300819e+02
4.927367091178894043e+01,1.161466927337895072e+02
4.941301989555358887e+01,1.165251221896383100e+02
4.954577183723449707e+01,1.166175301401107873e+02
4.968042707443237305e+01,1.162961225154773501e+02
4.983441185951232910e+01,1.160898664059954370e+02
4.995826911926269531e+01,1.163432388400130293e+02
5.009060311317443848e+01,1.166153796024763807e+02
5.019411897659301758e+01,1.164886933854675846e+02
5.029287695884704590e+01,1.163055066797002297e+02
5.041604900360107422e+01,1.161091560768980315e+02
5.054992294311523438e+01,1.163922450309547116e+02
5.067921996116638184e+01,1.162718800912349053e+02
5.077991104125976562e+01,1.164301075268817129e+02
5.088801789283752441e+01,1.164063864450961177e+02
5.102555298805236816e+01,1.158562398175301382e+02
5.117036604881286621e+01,1.160021505376344066e+02
5.130618691444396973e+01,1.157715216682958612e+02
5.143905591964721680e+01,1.156645812968393585e+02
5.157512784004211426e+01,1.152985337243401744e+02
5.168913912773132324e+01,1.150368849788204670e+02
5.181462693214416504e+01,1.149525578364288094e+02
5.192229199409484863e+01,1.146235907461713879e+02
5.206373906135559082e+01,1.147201694362984625e+02
5.219980192184448242e+01,1.147890518084066542e+02
5.233169913291931152e+01,1.139607689801238166e+02
5.243640899658203125e+01,1.131190615835777180e+02
5.257279491424560547e+01,1.122276963180188858e+02
5.267524003982543945e+01,1.120986640599543733e+02
5.281900596618652344e+01,1.110692082111437031e+02
5.295687985420227051e+01,1.090319973932877247e+02
5.310698103904724121e+01,1.069212121212121218e+02
5.322621202468872070e+01,1.057005539263603850e+02
5.337019300460815430e+01,1.053175627240143513e+02
5.350675106048583984e+01,1.053917888563049843e+02
5.361668109893798828e+01,1.065600521342456801e+02
5.374256300926208496e+01,1.081045291625936784e+02
5.385849094390869141e+01,1.092647116324535546e+02
5.398135399818420410e+01,1.091178233952427519e+02
5.410359883308410645e+01,1.091032258064516185e+02
5.423647689819335938e+01,1.096235255783642941e+02
5.436066174507141113e+01,1.101762137504072854e+02
5.446699500083923340e+01,1.097318996415770727e+02
5.462165498733520508e+01,1.100414467253176980e+02
5.474459719657897949e+01,1.103161290322580612e+02
5.489634394645690918e+01,1.105467579015966066e+02
5.502576088905334473e+01,1.112364288041707567e+02
5.516263794898986816e+01,1.111525578364288123e+02
5.530210995674133301e+01,1.113297491039426603e+02
5.543969893455505371e+01,1.108388400130335611e+02
5.557540297508239746e+01,1.107093515803193213e+02
5.570767807960510254e+01,1.101942000651678200e+02
5.584929013252258301e+01,1.101259042033235573e+02
5.598727893829345703e+01,1.101183447376995872e+02
5.612833809852600098e+01,1.098643857934180659e+02
5.626347398757934570e+01,1.095609644835451348e+02
5.640181684494018555e+01,1.089936135549038880e+02
5.653369092941284180e+01,1.089955034213098770e+02
5.668974900245666504e+01,1.085186705767350901e+02
5.681221199035644531e+01,1.086164874551971451e+02
5.691511583328247070e+01,1.084905180840664798e+02
5.702311587333679199e+01,1.086810035842294013e+02
5.717034983634948730e+01,1.093283805799934925e+02
5.729291391372680664e+01,1.092875855327468315e+02
5.743980884552001953e+01,1.091354838709677324e+02
5.757159399986267090e+01,1.091293580971000239e+02
5.770715785026550293e+01,1.080636689475399095e+02
5.782292199134826660e+01,1.059974584555229740e+02
5.794743418693542480e+01,1.019444770283479897e+02
5.810207295417785645e+01,9.778937764744216565e+01
5.822294902801513672e+01,9.492987943955687058e+01
5.836685705184936523e+01,9.351391332681656365e+01
5.850125503540039062e+01,9.030276963180189398e+01
5.864032483100891113e+01,8.043923101987617486e+01
5.877784681320190430e+01,7.109253828608666481e+01
5.889861106872558594e+01,6.994102313457152320e+01
5.902072572708129883e+01,7.159569892473119523e+01
5.912514996528625488e+01,7.371260997067447818e+01
5.925669789314270020e+01,7.626594982078853491e+01
5.940636086463928223e+01,7.844952753339849494e+01
5.953254890441894531e+01,7.997556207233627390e+01
5.963232803344726562e+01,8.017771260997066918e+01
5.974978113174438477e+01,8.001889866405996088e+01
5.989380788803100586e+01,8.082737047898338290e+01
6.001735210418701172e+01,8.138879113717824509e+01
6.015645194053649902e+01,8.297393287715868837e+01
6.025381207466125488e+01,8.243336591723688400e+01
6.035518097877502441e+01,8.242867383512545132e+01
6.045413494110107422e+01,8.159087650700553240e+01
6.056470489501953125e+01,8.213470185728250783e+01
6.067663097381591797e+01,8.225226458129684204e+01
6.081339788436889648e+01,8.373978494623655422e+01
6.091592407226562500e+01,8.293594004561747113e+01
6.104742407798767090e+01,8.257588791137177964e+01
6.119412803649902344e+01,8.965083088954055768e+01
6.133143591880798340e+01,1.099680677745193833e+02
6.144010305404663086e+01,1.255138481590094415e+02
6.156946182250976562e+01,1.261048550016291898e+02
6.170579004287719727e+01,1.259002280873248623e+02
6.183717012405395508e+01,1.255199087650700562e+02
6.195725798606872559e+01,1.245299446073639729e+02
6.208616399765014648e+01,1.223304007820136832e+02
6.219278287887573242e+01,1.213692407950472472e+02
6.232089996337890625e+01,1.210567611599869764e+02
6.243501091003417969e+01,1.215838383838383834e+02
6.257272505760192871e+01,1.219376344086021504e+02
6.270800185203552246e+01,1.198230694037145696e+02
6.284389686584472656e+01,1.179731508634734354e+02
6.294323110580444336e+01,1.161597262952101772e+02
6.304280996322631836e+01,1.152938416422287418e+02
6.316075205802917480e+01,1.144367546432062568e+02
6.329764389991760254e+01,1.146342130987292194e+02
6.343010807037353516e+01,1.132780058651026280e+02
6.357448410987854004e+01,1.129045943304007977e+02
6.369835996627807617e+01,1.128040404040403928e+02
6.381582283973693848e+01,1.116982078853046687e+02
6.394115376472473145e+01,1.093877484522645744e+02
6.405660891532897949e+01,1.091602476376669983e+02
6.418476986885070801e+01,1.107840338872596959e+02
6.428999400138854980e+01,1.101214727924405423e+02
6.439785099029541016e+01,1.113188009123492890e+02
6.452924609184265137e+01,1.115734115347018616e+02
6.467673611640930176e+01,1.101100032583903641e+02
6.480583596229553223e+01,1.075238840013033581e+02
6.490861392021179199e+01,1.052172694688823640e+02
6.501661396026611328e+01,1.033513848159009285e+02
6.515311598777770996e+01,9.971593352883674299e+01
6.529437494277954102e+01,9.786490713587488699e+01
6.542697620391845703e+01,9.817517106549364314e+01
6.555715489387512207e+01,9.917810361681328857e+01
6.566982793807983398e+01,1.000293255131964969e+02
6.580925607681274414e+01,1.026884327142391413e+02
6.593859910964965820e+01,1.053201042684913773e+02
6.605514597892761230e+01,1.069979797979797951e+02
6.618550682067871094e+01,1.207765395894428337e+02
6.628602981567382812e+01,1.181467579015966152e+02
6.642852306365966797e+01,1.152494623655913983e+02
6.656679487228393555e+01,1.147882046269143075e+02
6.670772218704223633e+01,1.157145650048875751e+02
6.683476114273071289e+01,1.163797979797979707e+02
6.694699883460998535e+01,1.169174323884001296e+02
6.705345296859741211e+01,1.153317693059628510e+02
6.718519687652587891e+01,1.127808406647116470e+02
6.729143190383911133e+01,1.141410883023786340e+02
6.743955278396606445e+01,1.148578038449006300e+02
6.756187391281127930e+01,1.146923427826653779e+02
6.767121386528015137e+01,1.150814597588791202e+02
6.776994276046752930e+01,1.158722059302704537e+02
6.788026189804077148e+01,1.158172043010752787e+02
6.801599192619323730e+01,1.159742587161941998e+02
6.814707994461059570e+01,1.163224503095470794e+02
6.825562596321105957e+01,1.157270772238513956e+02
6.840385293960571289e+01,1.165528836754643152e+02
6.854043984413146973e+01,1.159100684261974692e+02
6.866512489318847656e+01,1.145637666992505928e+02
6.880935406684875488e+01,1.145133919843597141e+02
6.893270397186279297e+01,1.153704138155751053e+02
6.905498003959655762e+01,1.164574128380580049e+02
6.918582201004028320e+01,1.178049527533398333e+02
6.932344889640808105e+01,1.185060280221570537e+02
6.946580481529235840e+01,1.184535679374389048e+02
6.959920191764831543e+01,1.184759204952753322e+02
6.972940993309020996e+01,1.180942326490713441e+02
6.984723806381225586e+01,1.182104920169436326e+02
6.997715115547180176e+01,1.179527533398501191e+02
7.012017488479614258e+01,1.177048550016291983e+02
7.024571609497070312e+01,1.178151189312479659e+02
7.039242601394653320e+01,1.176779406972955400e+02
7.052425098419189453e+01,1.175571195829260347e+02
